document_id	Title	Authors	Year	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16
205	Effects Of Self-Monitoring And Similarity On Salesperson Inferential Processes	"Fine, L. M., & Gardial, S. F."	1990	0.00000000	0.12202518	0.03825233	0.00000000	0.00000000	0.00000000	0.04076818	0.00000000	0.41709766	0.36337376	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01784930	0.00000000
206	Sexual Harassment In The Sales Force: The Customer Is Not Always Right	"Fine, L. M., Shepherd, C. D., & Josephs, S. L."	1994	0.07383340	0.01140588	0.58426535	0.04980275	0.02812126	0.01418482	0.00000000	0.02530183	0.00000000	0.00000000	0.00000000	0.05960539	0.01526476	0.00000000	0.09830222	0.02860196	0.00000000
207	Legal Aspects Of Salesperson Commission Payments: Implications For The Implementation Of Commission Sales Program	"Fine, L. M., & Franke, J. R."	1995	0.03309644	0.00000000	0.70645827	0.06915336	0.16185474	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.02173157	0.00000000
208	Peer Mentoring In The Industrial Sales Force: An Exploratory Investigation Of Men And Women In Developmental Relationships	"Fine, L. M., & Pullins, E. B."	1998	0.00000000	0.00000000	0.56508458	0.00000000	0.00000000	0.00000000	0.00000000	0.30835173	0.00000000	0.00000000	0.00000000	0.11596605	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
209	Insights into Sexual Harassment of Salespeople by Customers: The Role of Gender and Customer Power	"Fine, L. M., Shepherd, C. D., & Josephs, S. L."	1999	0.05019142	0.12650605	0.63678646	0.01438237	0.00000000	0.04029012	0.01071664	0.00000000	0.00000000	0.00000000	0.02629419	0.00000000	0.00000000	0.05642834	0.03334406	0.00000000	0.00000000
210	Organizational Values And Role Stress As Determinants Of Customer-Oriented Selling Performance	"Flaherty, T. B., Dahlstrom, R., & Skinner, S. J."	1999	0.00000000	0.00000000	0.01634357	0.00000000	0.00000000	0.68713331	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.23673899	0.00000000	0.04406570	0.00000000	0.00000000	0.00000000
211	Increasing the Utility of the Application Blank: Relationship Between Job Application Information and Subsequent Performance and Turnover of Salespeople	"Gable, M., Hollon, C., & Dangello, F."	1992	0.67928696	0.00000000	0.12724231	0.00000000	0.00000000	0.00000000	0.04285141	0.00000000	0.00000000	0.07102634	0.00000000	0.01922967	0.00000000	0.05979679	0.00000000	0.00000000	0.00000000
212	Hiring and Promotion Policies in Sales Force Management: Some Antecedents and Consequences	"Ganesan, S., Weitz, B. A., & John, G."	1993	0.09873743	0.19724409	0.00000000	0.00000000	0.30369586	0.01070478	0.07228050	0.00000000	0.00000000	0.00000000	0.00000000	0.12522495	0.01321535	0.07312091	0.00000000	0.09710974	0.00000000
213	Salesperson Evaluation: A Systematic Structure For Reducing Judgmental Biases	"Gentry, J. W., Mowen, J. C., & Tasaki, L."	1991	0.26039359	0.00000000	0.00000000	0.00000000	0.01820249	0.00000000	0.00000000	0.00000000	0.00000000	0.20102882	0.00000000	0.00000000	0.00000000	0.40380907	0.11165759	0.00000000	0.00000000
214	Salesperson Mood At Work: Implications For Helping Customers	"George, J. M."	1998	0.00000000	0.00000000	0.00000000	0.00000000	0.10960652	0.04397980	0.00000000	0.00000000	0.00000000	0.08062518	0.09200510	0.00000000	0.00000000	0.00000000	0.60427195	0.00000000	0.06354568
215	Cues To Consumer Susceptibility To Salesperson Influence: Implications For Adaptive Retail Selling	"Goff, B. G., Bellenger, D. N., & Stojack, C."	1994	0.00000000	0.20455584	0.26824602	0.18603632	0.00000000	0.00000000	0.10696056	0.00000000	0.00000000	0.17288519	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01510451	0.04578531
216	Psychological Adaptiveness And Sales Performance	"Goolsby, J. R., Lagace, R. R., & Boorom, M. L."	1992	0.00000000	0.00000000	0.43799540	0.00000000	0.01289538	0.04659506	0.21622780	0.00000000	0.00000000	0.12126408	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.15015545
217	Salesforce Socialization Tactics: Building Organizational Value Congruence	"Grant, E. S., & Bush, A. J."	1996	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.03312440	0.17185965	0.00000000	0.01103578	0.00000000	0.00000000	0.06112695	0.09741860	0.11422114	0.44048521	0.06046844	0.00000000
218	The Effect Of Salesforce Behavior On Customer Satisfaction: An Interactive Framework	"Grewal, D., & Sharma, A."	1991	0.00000000	0.02682706	0.00000000	0.06839617	0.03004449	0.00000000	0.00000000	0.00000000	0.00000000	0.67449009	0.00000000	0.00000000	0.00000000	0.10509592	0.00000000	0.05193485	0.04230718
219	Sales Management Students Vs. Business Practitioners: Ethical Dilemmas And Perceptual Differences	"Haley, D. A."	1991	0.00000000	0.00000000	0.99780011	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
220	The Role Of Strategic Selling In The Company Turnaround Process	"Harker, M., & Harker, D."	1998	0.02353232	0.00000000	0.00000000	0.16255663	0.00000000	0.00000000	0.00000000	0.12013967	0.00000000	0.02710352	0.11236981	0.00000000	0.39167532	0.14697386	0.01526305	0.00000000	0.00000000
221	Retail Salesperson Attributes And The Role Of Dependability In The Selection Of Durable Goods	"Hawes, J. M., & Rao, C. P."	1993	0.00000000	0.15285695	0.00000000	0.19485977	0.00000000	0.00000000	0.40971243	0.00000000	0.01061351	0.17288843	0.00000000	0.00000000	0.00000000	0.05854502	0.00000000	0.00000000	0.00000000
222	Scaling And Measurement: Multi-Item Scaled Measures In Sales Related Research	"Hensel, P. J., & Bruner Ii, G. C."	1992	0.00000000	0.00000000	0.05479185	0.00000000	0.57988381	0.00000000	0.18486457	0.00000000	0.10782408	0.00000000	0.00000000	0.00000000	0.01018049	0.05216244	0.00000000	0.00000000	0.00000000
223	Initial Impressions in the Organizational Buyer-Seller Dyad: Sales Management Implications	"Henthorne, T. L., Latour, M. S., & Williams, A. J."	1992	0.00000000	0.30630600	0.32385343	0.00000000	0.00000000	0.00000000	0.01428047	0.00000000	0.04134014	0.20574868	0.00000000	0.00000000	0.00000000	0.10777432	0.00000000	0.00000000	0.00000000
224	Organizing The Overseas Sales Force: How Multinationals Do It	"Hill, J. S., & Still, R. R."	1990	0.04603587	0.00000000	0.00000000	0.20417912	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.54828173	0.20078140	0.00000000	0.00000000	0.00000000
225	The Impact Of Electronic Data Interchange On The Sales Function	"Hill, N. C., & Swenson, M. J."	1994	0.00000000	0.00000000	0.00000000	0.99899608	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
226	Ethical Dilemmas Faced in the Selling of Complex Services: Significant Others and Competitive Pressures	"Hoffman, K. D., Howe, V., & Hardigree, D. W."	1991	0.00000000	0.01543522	0.63488686	0.00000000	0.34695765	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
227	Sales Training: Executives' Research Needs	"Honeycutt Jr, E. D., Ford, J. B., Rao, C. P., & LaForge, R. W."	1995	0.00000000	0.00000000	0.00000000	0.06942490	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.04123162	0.87955683	0.00000000	0.00000000	0.00000000
228	Managing Change: An Ethnographic Approach to Developing Research Propositions and Understanding Change in Sales Organizations	"Hurley, R. F."	1998	0.05721060	0.00000000	0.00000000	0.19633369	0.06841655	0.00000000	0.00000000	0.35213104	0.00000000	0.00000000	0.13315299	0.00000000	0.08986365	0.08354899	0.01897739	0.00000000	0.00000000
229	Exploring The Relative Effects Of Salesperson Interpersonal Process Attributes And Technical Product Attributes On Customer Satisfaction	"Hurnphreys, M. A., & Williams, M. R."	1996	0.00000000	0.18486163	0.00000000	0.24749707	0.00000000	0.06671890	0.15326245	0.00000000	0.05159795	0.14670408	0.00000000	0.00000000	0.00000000	0.07016700	0.02095378	0.05748298	0.00000000
230	Examining the Salesforce Culture: Managerial Applications and Research Propositions	"Jackson Jr, D. W., Tax, S. S., & Barnes, J. W."	1994	0.03199329	0.00000000	0.03061706	0.00000000	0.04698570	0.01087930	0.00000000	0.02647209	0.00000000	0.04631852	0.03607138	0.13427858	0.38665453	0.08527438	0.12637308	0.03785566	0.00000000
231	Examining the Bases Utilized for Evaluating Salespeoples' Performance	"Jackson Jr, D. W., Schlacter, J. L., Wolfe, W. G., & Hawes, J. M."	1995	0.07611690	0.00000000	0.00000000	0.04018018	0.00000000	0.00000000	0.01625864	0.00000000	0.00000000	0.00000000	0.00000000	0.01224502	0.00000000	0.84916908	0.00000000	0.00000000	0.00000000
232	Older Salespeople's Role In Retail Encounters	"Jikyeong, K., & Hillery, J."	1998	0.00000000	0.00000000	0.13585019	0.02872339	0.24357665	0.00000000	0.11976846	0.00000000	0.06533914	0.17921285	0.00000000	0.01872565	0.02649463	0.00000000	0.00000000	0.18200406	0.00000000
233	Organizational Size And Salesforce Evaluation Practices	"Jobber, D., Hooley, G. J., & Shipley, D."	1993	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.99135506	0.00000000	0.00000000	0.00000000
234	How Do Sales Managers View College Preparation for Sales?	"Johnson, E. M."	1990	0.00000000	0.00000000	0.52604073	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.10742489	0.00000000	0.00000000	0.11308359	0.22279683	0.00000000	0.02895188	0.00000000
235	Broadening the Scope of Relationship Selling	"Jolson, M. A."	1997	0.00000000	0.07276837	0.01970412	0.46382281	0.00000000	0.00000000	0.00000000	0.02385873	0.00000000	0.39031479	0.01074015	0.00000000	0.01094106	0.00000000	0.00000000	0.00000000	0.00000000
236	The Use Of Instrumental And Expressive Personality Traits As Indicators Of A Salesperson's Behavior	"Jolson, M. A., & Corner, L. B."	1997	0.00000000	0.00000000	0.15244748	0.00000000	0.00000000	0.00000000	0.42891786	0.00000000	0.00000000	0.21629949	0.02056431	0.00000000	0.00000000	0.10700852	0.00000000	0.06495146	0.00000000
237	"Leader Behavior, Work-Attitudes, and Turnover of Salespeople: An Integrative Study"	"Jones, E., Kantak, D. M., Futrell, C. M., & Johnston, M. W."	1996	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.96720064	0.00000000	0.00000000	0.00000000	0.02999860	0.00000000
238	Salesperson Race And Gender And The Access And Legitimacy Paradigm: Does Difference Make A Difference?	"Jones, E., Moore, J. N., Stanaland, A. J. S., & Wyatt, R. A. J."	1998	0.00000000	0.34017640	0.33343279	0.00000000	0.00000000	0.00000000	0.04501196	0.00000000	0.02048372	0.17851913	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.08205433	0.00000000
239	Job Satisfaction and Life Satisfaction in a Sales Force	"Kantak, D. M., Futrell, C. M., & Sager, J. K."	1992	0.00000000	0.00000000	0.03610590	0.04199498	0.00000000	0.00000000	0.06438109	0.00000000	0.00000000	0.00000000	0.00000000	0.68323058	0.02077280	0.15267596	0.00000000	0.00000000	0.00000000
240	"Critical Success Factors In Captive, Multi-Line Insurance Agency Sales"	"Keck, K. L., Leigh, T. W., & Lollar, J. G."	1995	0.00000000	0.00000000	0.00000000	0.07197907	0.57557040	0.00000000	0.12250193	0.04660008	0.00000000	0.07029952	0.00000000	0.00000000	0.00000000	0.07857869	0.00000000	0.02609497	0.00000000
241	"Ethical Climate, Organization Commitment, and Indebtedness Among Purchasing Executives"	"Kelley, S. W., & Dorsch, M. J."	1991	0.00000000	0.04856759	0.12057190	0.04014111	0.00000000	0.00000000	0.05456416	0.00000000	0.00000000	0.00000000	0.00000000	0.11889489	0.00000000	0.00000000	0.00000000	0.00000000	0.61667764
242	Signal Detection Theory And Sales Effectiveness	"Knowles, P. A., Grove, S. J., & Keck, K."	1994	0.04806292	0.02753098	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01318345	0.00000000	0.75356114	0.00000000	0.00000000	0.01613096	0.03197004	0.01277709	0.05671249	0.02370702
243	Maintaining Customer Relationships In Direct Sales: Stimulating Repeat Purchase Behavior	"Kurtz, D. L., & Raymond, M. A."	1994	0.00000000	0.00000000	0.10468847	0.70738786	0.02662045	0.00000000	0.00000000	0.00000000	0.00000000	0.02472685	0.00000000	0.00000000	0.08784357	0.04018231	0.00000000	0.00000000	0.00000000
244	The New Model Of Personal Selling: Micromarketing	"Kurtz, D. L., & Brooksbank, R."	1995	0.05456975	0.00000000	0.00000000	0.63186353	0.00000000	0.08500695	0.00000000	0.08205413	0.00000000	0.03000998	0.00000000	0.00000000	0.03457304	0.00000000	0.00000000	0.08064566	0.00000000
245	A Social Responsibility Framework to Guide Sales Management	"LaFleur, E. K., & Forrest, P."	1991	0.15119247	0.04952455	0.56369418	0.05158607	0.00000000	0.00000000	0.00000000	0.04271926	0.00000000	0.00000000	0.12122013	0.00000000	0.01657731	0.00000000	0.00000000	0.00000000	0.00000000
246	Leader-Member Exchange: Antecedents and Consequences of the Cadre and Hired Hand	"Lagace, R. R."	1990	0.00000000	0.19298249	0.20576067	0.00000000	0.06852198	0.00000000	0.20057109	0.00000000	0.00000000	0.00000000	0.04935478	0.10141689	0.00000000	0.00000000	0.00000000	0.00000000	0.16341472
247	An Exploratory Study of Reciprocal Trust Between Sales Managers and Salespersons	"Lagace, R. R."	1991	0.00000000	0.53127784	0.10689437	0.00000000	0.00000000	0.00000000	0.08144244	0.00000000	0.00000000	0.00000000	0.02986991	0.15568215	0.00000000	0.05235442	0.00000000	0.00000000	0.04174396
248	The Relevance Of Ethical Salesperson Behavior On Relationship Quality: The Pharmaceutical Industry	"Lagace, R. R., Dahlstrom, R., & Gassenheimer, J. B."	1991	0.17464222	0.23741637	0.35906103	0.10375618	0.00000000	0.00000000	0.03400706	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.08602549	0.00000000
249	Scaling And Measurement: A Quasi-Replicative Assessment Of Revised Version Of Indsales	"Lagace, R. R., Goolsby, J. R., & Gassenheimer, J. B."	1993	0.00000000	0.01243503	0.00000000	0.00000000	0.04039363	0.00000000	0.82690471	0.00000000	0.00000000	0.00000000	0.00000000	0.11220252	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
250	National Account Management: Large Account Selling Or Buyer-Supplier Alliance?	"Lambe, C. J., & Spekman, R. E."	1997	0.00000000	0.22820544	0.00000000	0.44892117	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.03919292	0.27056456	0.00000000	0.00000000	0.01000828	0.00000000	0.00000000	0.00000000
251	The Accuracy Of Salespersons' Perceptions Of Their Customers: Conceptual Examination And An Empirical Study	"Lambert, D. M., Marmorstein, H., & Sharma, A."	1990	0.00000000	0.00000000	0.03839777	0.03060689	0.01665049	0.03334541	0.07508627	0.00000000	0.00000000	0.32090065	0.00000000	0.00000000	0.00000000	0.41511402	0.00000000	0.01471963	0.05465394
252	Sales Productivity Of Insurance Agents During The First Six Months Of Employment: Differences Between Older And Younger New Hires	"Landau, J. C., & Werbel, J. D."	1995	0.00000000	0.00000000	0.04872315	0.00000000	0.69291151	0.00000000	0.03758815	0.00000000	0.00000000	0.08147078	0.01362339	0.04980635	0.00000000	0.00000000	0.07536530	0.00000000	0.00000000
253	Perceptions Of Internal And External Equity As Predictors Of Outside Salespeoples' Job Satisfaction	"Livingstone, L. P., Roberts, J. A., & Chonko, L. B."	1995	0.00000000	0.00000000	0.00000000	0.00000000	0.29894572	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.70012701	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
254	Relationship Development In Selling: A Cognitive Analysis	"Macintosh, G., Anglin, K. A., Szymanski, D. M., & Gentry, J. W."	1992	0.00000000	0.17810547	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.72093922	0.00000000	0.00000000	0.00000000	0.09387734	0.00000000	0.00000000	0.00000000
255	The Implementation Process Of Segmentation In Sales Management	"Maier, J., & Saunders, J."	1990	0.35984015	0.00000000	0.00000000	0.53255302	0.00000000	0.03574717	0.00000000	0.00000000	0.00000000	0.01488731	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.05042199	0.00000000
256	A Psychometric Evaluation of the ADAPTS Scale: A Critique and Recommendations	"Marks, R., Vorhies, D. W., & Badovick, G. J."	1996	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.34820381	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.63848418
257	The Impact Of Territory Difficulty And Self Versus Other Ratings On Managerial Evaluations Of Sales Personnel	"Marshall, G. W., Mowen, J. C., & Fabes, K. J."	1992	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.05283014	0.00000000	0.00000000	0.03822596	0.00000000	0.00000000	0.00000000	0.90786058	0.00000000	0.00000000	0.00000000
258	An Experimental Investigation of the Outcome Bias in Salesperson Performance Evaluations	"Marshall, G. W., & Mowen, J. C."	1993	0.00000000	0.00000000	0.02299904	0.00000000	0.00000000	0.00000000	0.04068654	0.00000000	0.05838207	0.28482527	0.00000000	0.00000000	0.00000000	0.59189695	0.00000000	0.00000000	0.00000000
259	"I'll Prime You if You'll Assimilate for Me: A Comment on ""Conscious and Unconscious Processing of Priming Cues in Selling Encounters"""	"Marshall, G. W."	1996	0.16575916	0.19278704	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.50924408	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.07361274	0.05590031
260	"Preinterview Biases: The Impact Of Race, Physical Attractiveness, And Sales Job Type On Preinterview Impressions Of Sales Job Applicants"	"Marshall, G. W., Stamps, M. B., & Moore, J. N."	1998	0.01073171	0.00000000	0.24422142	0.00000000	0.01609523	0.00000000	0.00000000	0.00000000	0.00000000	0.62441850	0.00000000	0.00000000	0.00000000	0.10366999	0.00000000	0.00000000	0.00000000
261	The Power Of Persuasion: Lessons In Personal Selling From The White House	"Mayo, E., & Jarvis, L. P."	1992	0.00000000	0.00000000	0.09282475	0.03588200	0.00000000	0.00000000	0.00000000	0.04831995	0.00000000	0.38965538	0.00000000	0.00000000	0.41574416	0.00000000	0.00000000	0.00000000	0.00000000
262	The Atmospherics Of Personal Selling	"McElroy, J. C., Morrow, P. C., & Eroglu, S."	1990	0.02513342	0.05353130	0.12128904	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.53499639	0.00000000	0.00000000	0.15055886	0.00000000	0.11400951	0.00000000	0.00000000
263	An Exploratory Investigation of Reward and Corrective Responses to Salesperson Performance: An Attributional Approach	"McKay, S., Hair Jr, J. F., Johnston, M. W., & Sherrell, D. L."	1991	0.00000000	0.00000000	0.00000000	0.00000000	0.09167607	0.00000000	0.10323668	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.75923979	0.03744220	0.00000000	0.00000000
264	The Moderating Effect Of Sales Force Performance On Relationships Involving Antecedents Of Turnover	"Meneilly, K. M., & Russ, F. A."	1992	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.03797852	0.00000000	0.00000000	0.00000000	0.00000000	0.94467908	0.00000000	0.01672940	0.00000000	0.00000000	0.00000000
265	Adaptive Communication: The Adaptation of the Seller's Interpersonal Style to the Stage of the Dyad's Relationship and the Buyer's Communication Style	"Miles, M. P., Arnold, D. R., & Nash, H. W."	1990	0.00000000	0.72179759	0.00000000	0.13122900	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.06204283	0.01660822	0.00000000	0.01099714	0.00000000	0.00000000	0.05660185	0.00000000
266	Selling Teams: A Conceptual Framework And Research Agenda	"Moon, M. A., & Strong, G. M."	1994	0.00000000	0.00000000	0.00000000	0.39360535	0.00000000	0.00000000	0.00000000	0.01473415	0.01146265	0.00000000	0.33719450	0.00000000	0.00000000	0.00000000	0.00000000	0.24256434	0.00000000
267	Examining the Formation of Selling Centers: A Conceptual Framework	"Moon, M. A., & Gupta, S. F."	1997	0.00000000	0.00000000	0.00000000	0.31987190	0.00000000	0.06768591	0.00000000	0.00000000	0.02635873	0.00000000	0.56869817	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
268	Adaptive Selling--Insights from Social Cognition	"Morgan, F. W., & Stoltman, J. J."	1990	0.08502387	0.01386285	0.02340681	0.01358018	0.00000000	0.00000000	0.01169381	0.04198520	0.00000000	0.64358932	0.02273380	0.00000000	0.01487571	0.00000000	0.11959463	0.00000000	0.00000000
269	Sales Management As An Entrepreneurial Activity	"Morris, M. H., Avila, R., & Teeple, E."	1990	0.00000000	0.00000000	0.01066852	0.11872613	0.09303782	0.05625396	0.01391409	0.01148339	0.00000000	0.00000000	0.07263564	0.00000000	0.02888427	0.35026383	0.24336006	0.00000000	0.00000000
270	"Assessing the Relationship Among Performance Measures, Managerial Practices, and Satisfaction When Evaluating the Salesforce: A Replication and Extension"	"Morris, M. H., Davis, D. L., Allen, J. W., Avila, R. A., & Chapman, J."	1991	0.00000000	0.00000000	0.00000000	0.01088274	0.00000000	0.00000000	0.14885744	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.83943087	0.00000000	0.00000000	0.00000000
271	"Salesperson Failure: Definition, Determinants, And Outcomes"	"Morris, M. H., LaForge, R. W., & Allen, J. A."	1994	0.07829811	0.00000000	0.06151954	0.01347026	0.00000000	0.00000000	0.02399879	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.31505975	0.49554273	0.00000000	0.00000000
272	Sales Contests: A Research Agenda	"Murphy, W. H., & Dacin, P. A."	1998	0.00000000	0.00000000	0.00000000	0.00000000	0.95307356	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.02461292	0.00000000	0.00000000	0.00000000	0.00000000	0.02186814	0.00000000
273	Customer-Supplier Partnering: A Strategy Whose Time Has Come	"Napolitano, L."	1997	0.00000000	0.02017887	0.00000000	0.52909416	0.00000000	0.00000000	0.00000000	0.06152732	0.04400021	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.33795559	0.00000000
274	The Influence Of Personal Variables On Salesperson Selling Orientation	"O'Hara, B. S., Boles, J. S., & Johnston, M. W."	1991	0.00000000	0.03918494	0.13317662	0.08037528	0.00000000	0.25979909	0.14206402	0.00000000	0.00000000	0.00000000	0.00000000	0.32693177	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
275	Evaluating the Effectiveness of Trade Shows: A Personal Selling Perspective	"O'Hara, B. S."	1993	0.00000000	0.01522582	0.00000000	0.93480641	0.00000000	0.00000000	0.04930002	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
276	Behavior- and Outcome-Based Sales Control Systems: Evidence and Consequences of Pure-Form and Hybrid Governance	"Oliver, R. L., & Anderson, E."	1995	0.61106443	0.00000000	0.01782778	0.06834607	0.15053567	0.02190411	0.03823243	0.00000000	0.00000000	0.00000000	0.02240926	0.02934059	0.00000000	0.03767244	0.00000000	0.00000000	0.00000000
277	Key Account Management in the Business to Business Field: The Key Account's Point of View	"Pardo, C."	1997	0.00000000	0.00000000	0.00000000	0.93321836	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.06605515	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
278	The Use Of Human Judgement Models In Sales Force Selection Decisions	"Patton Iii, W. E. P., & King, R. H."	1992	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.74066943	0.00000000	0.00000000	0.00000000	0.25872928	0.00000000	0.00000000	0.00000000
279	Empowered Selling Teams: How Shared Leadership Can Contribute To Selling Team Outcomes	"Perry, M. L., Pearce, C. L., & Sims Jr, H. P."	1999	0.00000000	0.00000000	0.00000000	0.05046111	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.91460043	0.00000000	0.01578376	0.01148658	0.00000000	0.00000000	0.00000000
280	An Examination of Industrial Sales Representative Accuracy in Discriminating Selected Legal and Illegal Actions	"Peterson, R. T."	1994	0.00000000	0.00000000	0.48294935	0.25274637	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.23593803	0.00000000	0.02718715	0.00000000
281	An Exploratory Investigation of Voice Characteristics and Selling Effectiveness	"Peterson, R. A., Cannito, M. P., & Brown, S. P."	1995	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.58149171	0.00000000	0.00000000	0.39541644	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.02254944	0.00000000
282	"What Is Direct Selling? -- Definition, Perspectives, And Research Agenda"	"Peterson, R. A., & Wotruba, T. R."	1996	0.08081232	0.01877997	0.08736418	0.47430566	0.04968979	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01759530	0.23209336	0.00000000	0.00000000	0.03118731	0.00000000
283	An Empirical Examination of the Impact of Salesperson Empathy and Professionalism and Merchandise Salability on Retail Buyers' Evaluations	"Pilling, B. K., & Eroglu, S."	1994	0.00000000	0.31501788	0.00000000	0.01699791	0.00000000	0.00000000	0.14407350	0.00000000	0.03805810	0.29759738	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.17441845	0.00000000
284	Accounting for the Impact of Territory Characteristics on Sales Performance: Relative Efficiency as a Measure of Salesperson Performance	"Pilling, B. K., Donthu, N., & Henson, S."	1999	0.39702475	0.00000000	0.01005297	0.02403453	0.00000000	0.00000000	0.07315062	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.47814006	0.00000000	0.00000000	0.01069734
285	Improving the Detection of Interactions in Selling and Sales Management Research	"Ping Jr, R. A."	1996	0.10945261	0.00000000	0.00000000	0.00000000	0.01541727	0.00000000	0.85622478	0.00000000	0.00000000	0.00000000	0.00000000	0.01803867	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
286	The Mediating Role Of Sales Behaviors: An Alternative Perspective Of Sales Performance And Effectiveness	"Plank, R. E., & Reid, D. A."	1994	0.19855928	0.03156020	0.00000000	0.01051993	0.00000000	0.02211687	0.10811447	0.14054573	0.00000000	0.22004293	0.00000000	0.06155224	0.00000000	0.02792007	0.03074409	0.02946651	0.11859275
287	Sales Success As Predicted By A Process Measure Of Adaptability	"Predmore, C. E., & Bonnice, J. G."	1994	0.00000000	0.10822018	0.01558472	0.10926118	0.00000000	0.00000000	0.08055601	0.00000000	0.00000000	0.68568069	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
288	Information Asymmetry Between Salesperson And Supervisor: Postulates From Agency And Social Exchange Theories	"Ramaswami, S. N., Srinivasan, S. S., & Gorton, S. A."	1997	0.04303981	0.60795581	0.00000000	0.00000000	0.10153745	0.01621613	0.04366646	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.14781651	0.00000000	0.00000000	0.03942426
